Press TAB to move to input areas. Press UP or DOWN ARROW in column A to read through the document.,Energy Consumption and Greenhouse Gas Emissions Reporting - for 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Confirm consecutive 12-mth period (mth-yr to mth-yr),Jan/2016 - Dec/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sector,Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agency Sub-sector,Municipal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organization Name,City of Toronto,"Please fill in the mandatory fields indicated in red, in addition to submitting data on your energy usage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operation Name,Operation Type,Address,City,Postal Code,Total Floor Area,Unit,Avg hrs/wk,Annual Flow (Mega Litres),Energy Type and Amount Purchased and Consumed in Natural Units,,,,,,,,,,,,,,,,,,,,,,Total (calculated in webform),,,,
,,,,,,,,,Electricity,,Natural Gas,,Fuel Oil 1 & 2,,Fuel Oil 4 & 6,,Propane,,Coal,,Wood,,District Heating,,,,District Cooling,,,,"GHG Emissions
(Kg)","Energy Intensity
(ekWh/sqft)","Energy Intensity
(ekWh/Mega Litre)",Building / Operation Identifier,Comments
,,,,,,,,,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Renewable?,"If Yes, enter Emission Factor",Quantity,Unit,Renewable?,"If Yes, enter Emission Factor",,,,,
Stan Wadlow Clubhouse,Indoor recreational facilities,373 Cedarvale Ave,Toronto,M4C 4K7,10323,Square feet,100,0,89096.62003,kWh,27371.57274,Cubic meter,,,,,,,,,,,,,,,,,,,"55,653",36.6,,SWLC,Indoor Recreational Facilities
Stan Wadlow Park,Other,383 Cedarvale Ave,Toronto,M4C 4K7,9982,Square feet,100,0,1349.098497,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,59,0.1,,383CED,Outdoor Recreational Facilities
Stanley C.C,Community centres,25 Stanley Rd,Toronto,M3N 1C2,12895,Square feet,100,0,196748.9525,kWh,23020.9675,Cubic meter,,,,,,,,,,,,,,,,,,,"52,167",34.1,,STANC,Community Centres
Stanley Park,Other,860 King St W,Toronto,M5V 1P1,4855,Square feet,100,0,14340.21642,kWh,4530.213375,Cubic meter,,,,,,,,,,,,,,,,,,,"9,193",12.8,,STLP,Outdoor Recreational Facilities
Stanley Park - Baseball Diamond,Other,700 Wellington St W,Toronto,M5V 1G8,0,Square feet,100,0,44675.26751,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,966",,,SPBD,Outdoor Recreational Facilities
Starry Park,Other,505 Staines Rd,Toronto,M1X 2B7,0,Square feet,100,0,390.309817,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,17,,,505STAINESRD,Outdoor Recreational Facilities
Station #10,Ambulance stations and associated offices and facilities,2015 Lawrence Ave.W.,Toronto,M9N 3V5,5005,Square feet,168,0,66199.49654,kWh,10888.48,Cubic meter,,,,,,,,,,,,,,,,,,,"23,492",36.2,,AS10,Ambulance Stations
Station #11,Ambulance stations and associated offices and facilities,1135 Caledonia Rd,Toronto,M6A 2W9,3574,Square feet,168,0,36551.85891,kWh,12630.43051,Cubic meter,,,,,,,,,,,,,,,,,,,"25,480",47.5,,AS11,Ambulance Stations
Station #12,Ambulance stations and associated offices and facilities,1535 Albion Rd.,Toronto,M9V 1B2,1938,Square feet,168,0,35413.5346,kWh,379,Cubic meter,,,,,,,,,,,,,,,,,,,"2,275",20.3,,AS12,Ambulance Stations
Station #13,Ambulance stations and associated offices and facilities,555 Martin Grove Rd,Toronto,M9R 4B7,2756,Square feet,168,0,28687.3939,kWh,8866.74875,Cubic meter,,,,,,,,,,,,,,,,,,,"18,020",44.4,,AS13,Ambulance Stations
Station #14,Ambulance stations and associated offices and facilities,321 Rexdale Blvd,Toronto,M9W 1R8,4252,Square feet,168,0,55607.65355,kWh,4940.43125,Cubic meter,,,,,,,,,,,,,,,,,,,"11,784",25.3,,AS14,Ambulance Stations
Station #18,Ambulance stations and associated offices and facilities,643 Eglinton Ave.W.,Toronto,M5N 1C5,1345,Square feet,168,0,60512.94471,kWh,14087.98815,Cubic meter,,,,,,,,,,,,,,,,,,,"29,289",155.6,,AS18,Ambulance Stations
Station #21,Ambulance stations and associated offices and facilities,887 Pharmacy Ave,Toronto,M1L 3K9,2799,Square feet,168,0,40679.35982,kWh,10582.60625,Cubic meter,,,,,,,,,,,,,,,,,,,"21,791",54.4,,AS21,Ambulance Stations
Station #22,Ambulance stations and associated offices and facilities,3100 Eglinton Ave. E.,Toronto,M1J 2H1,2583,Square feet,168,0,40959.91086,kWh,4199.180147,Cubic meter,,,,,,,,,,,,,,,,,,,"9,739",33.0,,AS22,Ambulance Stations
Station #24,Ambulance stations and associated offices and facilities,3061 Birchmount Rd,Toronto,M1W 2S4,2659,Square feet,168,0,24846.67409,kWh,6264.272576,Cubic meter,,,,,,,,,,,,,,,,,,,"12,933",34.2,,AS24,Ambulance Stations
Station #28,Ambulance stations and associated offices and facilities,2900 Lawrence Ave.E.,Toronto,M1P 2TS,1905,Square feet,168,0,44149.08732,kWh,11306.90479,Cubic meter,,,,,,,,,,,,,,,,,,,"23,313",85.8,,AS28,Ambulance Stations
Station #30 & Garage & Office,Ambulance stations and associated offices and facilities,100 Turnberry Ave,Toronto,M6N 1R1,16380,Square feet,168,0,216195.5138,kWh,52600.03573,Cubic meter,,,,,,,,,,,,,,,,,,,"108,927",47.1,,AS30,Ambulance Stations
Station #31,Ambulance stations and associated offices and facilities,4219 Dundas St.W.,Toronto,M8X 1Y3,2831,Square feet,168,0,41486.66049,kWh,5757.588236,Cubic meter,,,,,,,,,,,,,,,,,,,"12,707",36.1,,AS31,Ambulance Stations
Station #32,Ambulance stations and associated offices and facilities,9 Clendenan Ave.,Toronto,M6P 2W4,3218,Square feet,168,0,22241.46901,kWh,4360.626186,Cubic meter,,,,,,,,,,,,,,,,,,,"9,220",21.2,,AS32,Ambulance Stations
Station #33,Ambulance stations and associated offices and facilities,760 Dovercourt Rd,Toronto,M6H 2X2,3132,Square feet,168,0,32040.74981,kWh,5190.992647,Cubic meter,,,,,,,,,,,,,,,,,,,"11,221",27.7,,AS33,Ambulance Stations
Station #34,Ambulance stations and associated offices and facilities,674 Markham St,Toronto,M6G 2L9,13939,Square feet,168,0,60425.58968,kWh,31836.16155,Cubic meter,,,,,,,,,,,,,,,,,,,"62,829",28.4,,AS34,Ambulance Stations
Station #37,Ambulance stations and associated offices and facilities,1288 Queen St.W.,Toronto,M6K 1L4,4413,Square feet,168,0,45334.97775,kWh,6700.427894,Cubic meter,,,,,,,,,,,,,,,,,,,"14,659",26.3,,AS37,Ambulance Stations
Station #38,Ambulance stations and associated offices and facilities,259 Horner Ave.,Toronto,M8Z 4Y3,5102,Square feet,168,0,85738.29909,kWh,17902.75449,Cubic meter,,,,,,,,,,,,,,,,,,,"37,609",53.8,,AS38,Ambulance Stations
Station #39,Ambulance stations and associated offices and facilities,155 The East Mall,Toronto,M8Z 5Y5,1927,Square feet,168,0,40282.09361,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,772",20.9,,AS39,Ambulance Stations
Station #40,Ambulance stations and associated offices and facilities,58 Richmond St.E.,Toronto,M5C 1N7,12798,Square feet,168,0,176786.5106,kWh,16454.76732,Cubic meter,,,,,,,,,,,,,,,,,,,"38,878",27.4,,AS40,Ambulance Stations
Station #41,Ambulance stations and associated offices and facilities,1300 Pape Ave.,Toronto,M4K 3X1,1841,Square feet,168,0,106103.9727,kWh,15763.10256,Cubic meter,,,,,,,,,,,,,,,,,,,"34,461",148.0,,AS41,Ambulance Stations
Station #42,Ambulance stations and associated offices and facilities,1535 Kingston Rd.,Toronto,M1N 1R5,6997,Square feet,168,0,138750.3374,kWh,13362.362,Cubic meter,,,,,,,,,,,,,,,,,,,"31,360",40.0,,AS42,Ambulance Stations
Station #45,Ambulance stations and associated offices and facilities,135 Davenport Rd.,Toronto,M5R 1J1,11496,Square feet,168,0,82481.22843,kWh,11049.50233,Cubic meter,,,,,,,,,,,,,,,,,,,"24,513",17.3,,AS45,Ambulance Stations
Station #46,Ambulance stations and associated offices and facilities,105 Cedarvale Ave.,Toronto,M4C 4J9,1572,Square feet,168,0,20245.64514,kWh,7819.898161,Cubic meter,,,,,,,,,,,,,,,,,,,"15,670",65.4,,AS46,Ambulance Stations
Station #47,Ambulance stations and associated offices and facilities,3600 St. Clair Ave. E.,Toronto,M1K 1M2,1787,Square feet,168,0,39809.08813,kWh,4213.296949,Cubic meter,,,,,,,,,,,,,,,,,,,"9,715",47.2,,AS47,Ambulance Stations
Station #52,Ambulance stations and associated offices and facilities,64 Murray Rd,Toronto,M3K 1T2,38760,Square feet,168,0,719010.5021,kWh,92612.15637,Cubic meter,,,,,,,,,,,,,,,,,,,"206,673",43.8,,AS52,Ambulance Stations
Station #54,Ambulance stations and associated offices and facilities,4135 Bathurst St.,Toronto,M3H 3P5,1324,Square feet,168,0,63823.893,kWh,16127.02078,Cubic meter,,,,,,,,,,,,,,,,,,,"33,288",176.8,,AS54,Ambulance Stations
Steelcase Rd,Other,Steelcase Rd,Toronto,M5V 3C6,0,Square feet,168,0,3276.051794,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,144,,,TWSTLCASE,Water Misc Service
Steeles,Public libraries,375 Bamburgh Cir,Toronto,M1W 3Y1,5005,Square feet,70,0,95478.34192,kWh,5377.128789,Cubic meter,,,,,,,,,,,,,,,,,,,"14,364",30.4,,ST,Public Libraries
Stephenson Park,Other,61 Stephenson Ave,Toronto,M4C 1G4,0,Square feet,100,0,21636.81811,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,952,,,STEPHPARK,Outdoor Recreational Facilities
Strachan Sewage Pumping Station,Facilities related to the pumping of sewage,1 Strachan Ave,Toronto,M6K 3C3,0,Square feet,168,3015.060719,210083.0997,kWh,6184.504202,Cubic meter,,,,,,,,,,,,,,,,,,,"20,932",,91.3,SASP,Sewage Pumping Facilities
Strathburn Park,Other,62 Gaydon Ave,Toronto,M9M 1G8,0,Square feet,100,0,5320.249402,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,234,,,62GAYDON,Outdoor Recreational Facilities
Streetlighting East York,Street lighting,850 Coxwell Ave Streetlighting,Toronto,M4C 5R1,0,Square feet,70,0,4591291.721,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"202,017",,,SLEY,Streetlighting
Streetlighting Etobicoke,Street lighting,Steetlighting Etobicoke,Toronto,M9W 1H3,0,Square feet,70,0,18770788.08,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"825,915",,,SLET,Streetlighting
Streetlighting North York,Street lighting,NY Street Lighting,Toronto,M3J 0H4,0,Square feet,70,0,31384172.07,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,380,904",,,SLNY,Streetlighting
Streetlighting Scarborough,Street lighting,2100 Ellesmere Rd,Toronto,M1H 3B7,0,Square feet,70,0,29074315.97,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,279,270",,,SLSC,Streetlighting
Streetlighting Toronto,Street lighting,City Streetlights,Toronto,M6K 1E9,0,Square feet,70,0,29011832.29,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,276,521",,,SLTO,Streetlighting
Streetlighting York,Street lighting,Streetlighting York,Toronto,M6M 1V1,0,Square feet,70,0,4616660.394,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"203,133",,,SLYK,Streetlighting
Sugar Beach Park,Other,11 Dockside Dr,Toronto,M5A 1B6,0,Square feet,100,0,22853.56885,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,006",,,SUGAR,Outdoor Recreational Facilities
Summerlea Rink,Other,2 Arcot Blvd,Toronto,M9W 2N7,0,Square feet,100,0,228890.623,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"10,071",,,SUMMR,Outdoor Recreational Facilities
Sunnybrook Park,Community centres,1050 Leslie St.,Toronto,M3C 1H8,43701,Square feet,100,0,665346.9476,kWh,63187.59917,Cubic meter,,,,,,,,,,,,,,,,,,,"148,700",30.5,,SBP,Community Centres
Sunnybrook Stable,Other,1050 Leslie St,Toronto,M3C 1H8,7535,Square feet,100,0,55804.49187,kWh,2381.798387,Cubic meter,,,,,,,,,,,,,,,,,,,"6,957",10.7,,PMU,Outdoor Recreational Facilities
Sunnydale Rink (outdoor),Other,50 Amoro Dr,Toronto,M9W 4S3,3509,Square feet,100,0,246708.0193,kWh,11159.94813,Cubic meter,,,,,,,,,,,,,,,,,,,"31,947",103.9,,SUNNR,Outdoor Recreational Facilities
Sunnyside Park,Other,1755 Lake Shore Blvd W,Toronto,M6S 5A3,52033,Square feet,100,0,473545.174,kWh,82433.89684,Cubic meter,,,,,,,,,,,,,,,,,,,"176,636",25.8,,SNSP,Outdoor Recreational Facilities
Sunnyside Sewage Pumping Station,Facilities related to the pumping of sewage,0 Sunnyside Beach,Toronto,M6R 2N9,0,Square feet,168,1072.618816,91519.01777,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"4,027",,85.3,SNSB,Sewage Pumping Facilities
Sunshine Center for Seniors,Community centres,60 Lakeshore Ave,Toronto,M5J 1X9,2250,Square feet,100,0,57322.41386,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"2,522",25.5,,SCFS,Community Centres
Suydam Park,Other,9 Relmar Rd,Toronto,M5P 2Y4,194,Square feet,100,0,3654.161322,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,161,18.8,,SDPS,Outdoor Recreational Facilities
Swansea Sewage Pumping Station,Facilities related to the pumping of sewage,110 The Queensway,Toronto,M6S 1A5,527,Square feet,168,1391.247804,182274.8061,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"8,020",345.9,131.0,SSPS,Sewage Pumping Facilities
Swansea Town Hall Comm Ctr,Community centres,95 Lavinia Ave,Toronto,M6S 3H9,14402,Square feet,100,0,135392.2067,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"5,957",9.4,,SWANC,Community Centres
Sweeney Park,Other,100 Sweeney Dr,Toronto,M4A 1T8,0,Square feet,100,0,10408.94841,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,458,,,SWEP,Outdoor Recreational Facilities
Symington Park,Other,437 Perth Ave,Toronto,M6P 3Y5,0,Square feet,100,0,3362.582534,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,148,,,SYMPARK,Outdoor Recreational Facilities
Taddle Creek Park,Other,40 Bedford Rd,Toronto,M5R,0,Square feet,100,0,2020.365999,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,89,,,TADDLE,Outdoor Recreational Facilities
Talbot Park Clubhouse,Other,645 Eglinton Ave E,Toronto,M4G 2K3,2820,Square feet,100,0,17381.62,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,765,6.2,,TBPC,Outdoor Recreational Facilities
Tall Pines C.C,Community centres,64 Rylander Blvd,Toronto,M1B 4X3,5188,Square feet,100,0,58377.74563,kWh,4868.212903,Cubic meter,,,,,,,,,,,,,,,,,,,"11,770",21.2,,TALLC,Community Centres
Tam Heather C.C,Community centres,730 Military Trail,Toronto,M1E 4P7,28546,Square feet,100,0,889296.996,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"39,129",31.2,,TAMHC,Community Centres
Tam O'shanter Golf Course,Other,2461 Birchmount Rd,Toronto,M1T 2M6,4489,Square feet,100,0,144591.2276,kWh,16732.39382,Cubic meter,,,,,,,,,,,,,,,,,,,"37,986",71.6,,TOGC,Outdoor Recreational Facilities
TAVIS - OSSG,Police stations and associated offices and facilities,2126 Kipling Ave,Toronto,M9W 2H3,16952,Square feet,168,0,274738.4057,kWh,22016.14571,Cubic meter,,,,,,,,,,,,,,,,,,,"53,699",29.9,,TAVIS,Police Stations
Taylor Creek Park,Other,260 Dawes Rd,Toronto,M4C 5M8,1690,Square feet,100,0,34112.14279,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,501",20.2,,TCP,Outdoor Recreational Facilities
Taylor Memorial,Public libraries,1440 Kingston Rd,Toronto,M1N 1R1,5005,Square feet,70,0,49258.35243,kWh,12345.49291,Cubic meter,,,,,,,,,,,,,,,,,,,"25,500",35.9,,TAY,Public Libraries
Ted Reeve Arena,Indoor sports arenas,175 Main St,Toronto,M4E 2W2,40601,Square feet,100,0,951137.5076,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"41,850",23.4,,TRA,Indoor Sports Arena
Temp - St Lawrence Market North,Cultural facilities,125 The Esplanade,Toronto,M5E 1C3,0,Square feet,100,0,132354.2245,kWh,26149.57576,Cubic meter,,,,,,,,,,,,,,,,,,,"55,246",,,TEMP-SLMN,Cultural Facilities
The Elms Pool and Community School,Indoor swimming pools,45 Golfdown Dr,Toronto,M9W 2H8,13885,Square feet,100,0,425377.3072,kWh,72184.09987,Cubic meter,,,,,,,,,,,,,,,,,,,"155,145",85.5,,TEP,Indoor Swimming Pool
The Mission Ground,Other,399 Merton St,Toronto,M4S 1B4,0,Square feet,100,0,2284.793568,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,101,,,TMSG,Outdoor Recreational Facilities
Thistletown C.C,Community centres,925 Albion Rd,Toronto,M9V 1A6,44810,Square feet,100,0,376417.94,kWh,64393.52941,Cubic meter,,,,,,,,,,,,,,,,,,,"138,266",23.6,,THISC,Community Centres
Thomas Berry Childcare Centre,Other,3495 Lakeshore Blvd.W.,Toronto,M8W 1N4,9117,Square feet,100,0,122672.3797,kWh,19375.68806,Cubic meter,,,,,,,,,,,,,,,,,,,"42,018",35.9,,TBCC,Child Care Facilities
Thomas Riley Park,Other,1278 Islington Ave,Toronto,M9A 3J9,0,Square feet,100,0,29660.26764,kWh,4596.637502,Cubic meter,,,,,,,,,,,,,,,,,,,"9,993",,,TRP,Outdoor Recreational Facilities
Thomson Memorial Park,Other,1007 Brimley Rd,Toronto,M1P 3E8,0,Square feet,100,0,193668.7242,kWh,5469.689376,Cubic meter,,,,,,,,,,,,,,,,,,,"18,859",,,TSMP,Outdoor Recreational Facilities
Thorncliffe,Public libraries,48 Thorncliffe Park Dr,Toronto,M4H 1J7,11034,Square feet,70,0,211006.2688,kWh,3012.146552,Cubic meter,,,,,,,,,,,,,,,,,,,"14,977",22.0,,TH,Public Libraries
Thornhill Pumping Station,Facilities related to the pumping of water,1 Green Lane,Thornhill,L3T 7P7,1550,Square feet,168,2619.632,345021.5965,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"15,181",222.6,131.7,TPS,Water Pumping Facilities
Three Valley Park,Other,74 Three Valleys Dr,Toronto,M3A 3B8,0,Square feet,100,0,9428.537315,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,415,,,TVP,Outdoor Recreational Facilities
Time and Clock Monument,Cultural facilities,0 Queen St E Unit Bridge,Toronto,M5A 4C2,0,Square feet,100,0,18278.35954,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,804,,,TCM,Cultural Facilities
Todmorden Mills Butler Building,Indoor recreational facilities,67 Pottery Rd,Toronto,M4K 2B9,17707,Square feet,100,0,314018.5382,kWh,19241.04234,Cubic meter,,,,,,,,,,,,,,,,,,,"50,182",29.2,,TODM,Indoor Recreational Facilities
Topham Park,Other,40 Topham Rd Unit Flood,Toronto,M4B 1Z9,0,Square feet,100,0,26467.69371,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,165",,,40TOPH,Outdoor Recreational Facilities
Topham Park Clubhouse,Indoor recreational facilities,1 Tiago Ave,Toronto,M4B 3J3,3283,Square feet,100,0,24238.03034,kWh,7949.615535,Cubic meter,,,,,,,,,,,,,,,,,,,"16,091",32.9,,TOPH,Indoor Recreational Facilities
Toronto Centre for the Arts,Performing arts facilities,5040 Yonge St,Toronto,M2N 6R8,177992,Square feet,100,0,1876432.039,kWh,172554.88,Cubic meter,,,,,,,,,,,,,,,,,,,"408,692",20.8,,TOCTR,Performing Arts Facilities
Toronto Island Filtration Plant,Other,446 Lakeshore Ave,Toronto,M2J 1X9,0,Square feet,168,0,1663.048963,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,73,,,TIFP,Outdoor Recreational Facilities
Toronto Island Service Office,"Administrative offices and related facilities, including municipal council chambers",1 Lake Shore Ave,Toronto,M5J 2W2,20968,Square feet,70,0,85504.37067,kWh,7182.263528,Cubic meter,,,,,,,,,,,,,,,,,,,"17,337",7.7,,TISO,Administrative Offices
Toronto Island Service Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",0 Centre Isld,Toronto,M5J 2V3,34724,Square feet,70,0,29903.41581,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,316",0.9,,TISY,Storage Facilities
Toronto Island Street Lighting,Street lighting,Lake Shore Ave.,Toronto,M5J 2W2,0,Square feet,70,0,95087.95548,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"4,184",,,TISL,Streetlighting
Toronto Reference Library,Public libraries,789 Yonge St,Toronto,M4W 2G8,416025,Square feet,70,0,8460722.129,kWh,395102.675,Cubic meter,,,,,,,,,,,,,,,,,,,"1,119,016",30.4,,TRL,Public Libraries
Toronto Sculpture Garden,Other,115 King St E,Toronto,M5C 1G6,8773,Square feet,100,0,20070.34492,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,883,2.3,,KS115,Outdoor Recreational Facilities
Toronto Water Centre,"Administrative offices and related facilities, including municipal council chambers",60 Tiffield Rd,Toronto,M1V 5N2,64831,Square feet,70,0,3363796.359,kWh,224396.6465,Cubic meter,,,,,,,,,,,,,,,,,,,"572,117",88.4,,60TIFF,Administrative Offices
Toryork Office,Fire stations and associated offices and facilities,40 Toryork Dr,Toronto,M9L 1X6,42625,Square feet,168,0,744115.6382,kWh,127771.0695,Cubic meter,,,,,,,,,,,,,,,,,,,"274,228",49.1,,TYO,Fire Stations
Totts Tot Lot,Other,1 Gradwell Dr,Toronto,M1M 2M9,0,Square feet,100,0,69.425,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,3,,,TOTTS,Outdoor Recreational Facilities
Tournament Park Tennis,Other,30 Tournament Dr,Toronto,M2P 1K2,1259,Square feet,100,0,10427.90461,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,459,8.3,,TMP,Outdoor Recreational Facilities
Trace Manes Clubhouse,Indoor recreational facilities,110 Rumsey Rd,Toronto,M4G 1P2,6329,Square feet,100,0,92320.95768,kWh,19210.36187,Cubic meter,,,,,,,,,,,,,,,,,,,"40,370",46.6,,TCMC,Indoor Recreational Facilities
Traffic Control Signals,Other,Various Locations,Toronto,M5V 3C6,0,Square feet,168,0,14022.58387,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,617,,,TCSIG,Traffic Signals
Traffic Services and Garage,Police stations and associated offices and facilities,9 Hanna Ave,Toronto,M6K 3E7,297988,Square feet,168,0,2779372.742,kWh,412568.8972,Cubic meter,,,,,,,,,,,,,,,,,,,"902,048",23.9,,TSGAR,Police Stations
Train Storage Building,"Storage facilities where equipment or vehicles are maintained, repaired or stored",20 Centre Road,Toronto,M6R 2Z3,30849,Square feet,70,0,188621.7,kWh,37047.91352,Cubic meter,,,,,,,,,,,,,,,,,,,"78,320",18.8,,TSB,Storage Facilities
Trinity Bellwoods Outdoor Rink,Other,140 Gore Vale  Ave,Toronto,M6J 1G3,1001,Square feet,100,0,183796.3948,kWh,741.259323,Cubic meter,,,,,,,,,,,,,,,,,,,"9,488",191.4,,TBWODR,Outdoor Recreational Facilities
Trinity Bellwoods Park,Other,790 Queen St W,Toronto,M6J 1G3,42830,Square feet,100,0,58095.99358,kWh,5494.126034,Cubic meter,,,,,,,,,,,,,,,,,,,"12,940",2.7,,TBWP,Outdoor Recreational Facilities
Trinity Comm Rec Ctr,Indoor recreational facilities,155 Crawford St,Toronto,M6J 2V5,36909,Square feet,100,0,714065.4419,kWh,189162.1535,Cubic meter,,,,,,,,,,,,,,,,,,,"388,935",73.5,,CF155,Indoor Recreational Facilities
Trinity Square Park,Other,19 Trinity Sq,Toronto,M5G 1B1,0,Square feet,100,0,61368.49953,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"2,700",,,TSP,Outdoor Recreational Facilities
True Davidson Acres,Long-term care,200 Dawes Rd,Toronto,M4C 5M8,130082,Square feet,168,0,2528742.255,kWh,346950.6053,Cubic meter,,,,,,,,,,,,,,,,,,,"767,001",47.6,,TDA,Long Term Care Homes
Trumpeter Park,Other,33A Panda Sq,Toronto,M1B 6G5,0,Square feet,100,0,1424.758649,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,63,,,33APANDA,Outdoor Recreational Facilities
TW Various Locations,Other,0 Various Locations,Toronto,M5V 3C6,0,Square feet,168,0,90363.05102,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"3,976",,,SCVAR,Water Misc Service
Ukranian Canadian Memorial Park,Other,565 SCARLETT,Toronto,M9P 2S4,0,Square feet,100,0,22156.93693,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,975,,,565SCARLETT,Outdoor Recreational Facilities
Underpass Park,Other,29 Lower River St,Toronto,M5A 1M6,0,Square feet,100,0,7176.736828,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,316,,,UNPK,Outdoor Recreational Facilities
Union Station,Other,61 Front St. W.,Toronto,M5J 1E5,765564,Square feet,168,0,13180893.12,kWh,337088.4113,Cubic meter,,,,,,,,,,,,,,,,,,,"3,506,489",45.3,,UNION,Transportation Hub
University Avenue Islands,Other,University Ave.,Toronto,M5V 3C6,0,Square feet,100,0,16841.07265,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,741,,,UAI,Outdoor Recreational Facilities
University Settlement House R.C,Indoor recreational facilities,23 Grange Rd,Toronto,M5T 1C6,47566,Square feet,100,0,645557.9703,kWh,142796.3092,Cubic meter,,,,,,,,,,,,,,,,,,,"298,290",45.3,,UNIVC,Indoor Recreational Facilities
Unknown,Other,55 John Street,Toronto,M5V 3C6,0,Square feet,168,0,289779.9517,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"12,750",,,TWWPCUNK-01,Water Misc Service
Valleyfield Rink (outdoor),Other,35 The Westway,Toronto,M9P 2B4,0,Square feet,100,0,144194.7809,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"6,345",,,VALLR,Outdoor Recreational Facilities
Various TPA Locations Etobicoke,Parking garages,Various TPA Locations Etobicoke,Toronto,M8Z 6C7,0,Square feet,168,0,164470.9513,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"7,237",,,PAVAR,Parking Lots and Garages
Vermont Square Park,Other,819 Palmerston Ave,Toronto,M6G 2R8,0,Square feet,100,0,5255.736963,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,231,,,VERMONTP,Outdoor Recreational Facilities
Victoria Park Transfer Station,Other,3350 Victoria Pk Ave.,Toronto,M2H 3K5,83959,Square feet,70,0,999482.1921,kWh,113090.8554,Cubic meter,,,,,,,,,,,,,,,,,,,"257,719",26.1,,VPTS,Transfer Stations
Victoria Village,Public libraries,184 Sloane Ave,Toronto,M4A 2C4,5382,Square feet,70,0,65047.90696,kWh,8734.694854,Cubic meter,,,,,,,,,,,,,,,,,,,"19,371",29.2,,VV,Public Libraries
Victoria Village Arena,Indoor sports arenas,190 Bermondsey Ave.,Toronto,M4A 1Y1,33637,Square feet,100,0,813845.8994,kWh,70395.91909,Cubic meter,,,,,,,,,,,,,,,,,,,"168,858",46.3,,VICTA,Indoor Sports Arena
